member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,batch_enrolled,int_rate,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,pymnt_plan,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,collections_12_mths_ex_med,mths_since_last_major_derog,application_type,verification_status_joint,last_week_pay,acc_now_delinq,tot_coll_amt,tot_cur_bal,total_rev_hi_lim,loan_status
64834745,20000,20000,20000,36 months, ,11.53,B,B5,general manager,9 years,OWN,80000,Source Verified,n,,debt_consolidation,Debt consolidation,112xx,NY,14.06,0,0,,,12,0,26558,85.1,29,w,537.36,0,0,0,0,,INDIVIDUAL,,13th week,0,0,26558,31200,0
65560514,14400,14400,14400,36 months, ,8.18,B,B1,Global Logistics,3 years,MORTGAGE,85000,Source Verified,n,,debt_consolidation,Debt consolidation,300xx,GA,2.37,0,0,44,79,5,3,6735,65.4,22,f,280.68,0,0,0,0,63,INDIVIDUAL,,13th week,0,0,6735,10300,0
10840263,10000,10000,10000,36 months,BAT5629144,11.99,B,B3,,n/a,MORTGAGE,43000,Source Verified,n,,credit_card,Credit card refinancing,462xx,IN,5.58,0,2,,,7,0,6946,39.7,16,f,1421.97,0,0,0,0,,INDIVIDUAL,,74th week,0,0,92344,17500,1
71161550,35000,35000,34950,36 months,,13.18,C,C3,ATCS,8 years,MORTGAGE,120000,Not Verified,n,,debt_consolidation,Debt consolidation,190xx,PA,16.18,0,0,,,8,0,29175,89.8,9,f,435.67,0,0,0,0,,INDIVIDUAL,,4th week,0,0,262707,32500,0
6069332,20000,20000,20000,36 months, ,7.9,A,A4,,n/a,MORTGAGE,1E+05,Verified,n,,debt_consolidation,Relief,800xx,CO,10.24,1,0,19,,10,0,17473,56.5,33,w,1924.53,0,0,0,0,52,INDIVIDUAL,,87th week,0,0,408136,30900,1
49863518,11000,11000,11000,36 months,BAT1104812,5.93,A,A1,manager,10+ years,MORTGAGE,50000,Not Verified,n,,debt_consolidation,Debt consolidation,554xx,MN,7.2,0,1,,,8,0,11128,26.6,16,w,388.5,0,0,0,0,,INDIVIDUAL,,35th week,0,0,135040,41800,0
2429228,6400,6400,6400,36 months,BAT5547201,7.9,A,A4,Integrated Liner Technologies,5 years,MORTGAGE,64000,Not Verified,n,"   > It's important to me to pay down my debt before starting a family. I have a great partner, home and job, now I just need the financial freedom to add the last part of the equation.<br>",debt_consolidation,Debt Consolidation,122xx,NY,19.03,0,0,73,,19,0,14907,36.4,29,w,803.27,0,0,0,0,,INDIVIDUAL,,143th week,0,0,194001,40900,1
9656976,10000,10000,10000,60 months,,20.2,D,D5,Radiologic Technologist,7 years,RENT,43000,Verified,n,,debt_consolidation,Pay off Debt,657xx,MO,13.67,0,2,80,,9,0,8521,48.4,18,f,3877.15,0,0,0,0,,INDIVIDUAL,,117th week,0,0,19079,17600,0
72248919,25200,25200,25200,36 months,BAT2803411,11.22,B,B5,Senior Pastor,10+ years,MORTGAGE,84000,Source Verified,n,,debt_consolidation,Debt consolidation,730xx,OK,27.16,0,0,,,7,0,27902,94.9,17,w,0,0,0,0,0,,INDIVIDUAL,,NAth week,0,0,206447,29400,0
3962083,12875,12875,12875,36 months,,12.12,B,B3,"Smith, Gilliam, Williams & Miles, P.A.",10+ years,MORTGAGE,48000,Verified,n,"   > I would like to pay down my high interest credit cards as my goal is to become debt free.  I currently have a mortgage that I would like to refinance but cannot because of the decreased value.  If I can pay down my credit cards then I can then start paying down my mortgage, thereby reducing it.<br>",credit_card,clear up my past,305xx,GA,28.9,0,1,40,,12,0,21672,59.4,29,w,2284.35,0,0,0,0,,INDIVIDUAL,,108th week,0,0,123367,36500,1
8320644,20000,20000,20000,60 months,BAT5525466,24.89,F,F4,Target,10+ years,RENT,71000,Verified,n,,credit_card,Refinance,852xx,AZ,14.54,0,1,36,,7,0,11075,48.4,29,w,4355.55,0,0,0,1,36,INDIVIDUAL,,48th week,0,107,14837,22900,1
58772839,24200,24200,24200,60 months,BAT3873588,12.29,C,C1,dog groomer,10+ years,MORTGAGE,55000,Not Verified,n,,debt_consolidation,Debt consolidation,331xx,FL,13.77,0,0,,,8,0,23285,65.4,20,w,1192.3,0,0,0,0,,INDIVIDUAL,,26th week,0,0,132343,35600,0
14399873,5000,5000,5000,36 months, ,14.64,C,C3,,n/a,MORTGAGE,45000,Verified,n,> I need some additional funds to treat a medical condition that i have recently developed that my insurance will not cover.<br>,medical,Medical expenses,921xx,CA,18.66,0,2,,,15,0,20080,28.6,28,f,630.68,0,0,0,0,,INDIVIDUAL,,52th week,0,0,305229,70200,1
37157366,21000,21000,21000,60 months,BAT2558388,14.31,C,C4,Teacher,10+ years,MORTGAGE,70000,Source Verified,n,,debt_consolidation,Debt consolidation,606xx,IL,12.88,0,2,34,,14,0,19170,59,15,w,3214.15,0,0,0,0,,INDIVIDUAL,,61th week,0,0,38040,32500,0
49464909,16000,16000,16000,36 months,BAT1104812,8.18,B,B1,Housekeeper,10+ years,RENT,48000,Not Verified,n,,credit_card,Credit card refinancing,278xx,NC,15.63,0,0,28,,19,0,16979,40.6,42,w,868.91,0,0,0,0,69,INDIVIDUAL,,39th week,0,1248,16979,41800,0
39232811,9000,9000,9000,36 months,,10.49,B,B3,plumber,10+ years,MORTGAGE,110000,Not Verified,n,,credit_card,Credit card refinancing,775xx,TX,8.83,0,1,,,9,0,11849,56.2,12,f,861.73,0,0,0,0,,INDIVIDUAL,,57th week,0,94,106377,21100,0
24745046,15000,15000,15000,60 months,BAT2333412,19.52,E,E2,counselor,9 years,MORTGAGE,56000,Source Verified,n,,credit_card,Debt consolidation,161xx,PA,24.84,1,4,22,,14,0,20857,57.9,19,w,3848.96,0,0,0,0,,INDIVIDUAL,,74th week,0,0,141030,36000,0
49940908,20000,20000,20000,60 months,BAT1104812,13.99,C,C4,Resident Physician,2 years,RENT,52000,Source Verified,n,,debt_consolidation,Debt consolidation,142xx,NY,9.51,0,0,,,3,0,7864,98.3,5,w,1196.03,0,0,0,0,,INDIVIDUAL,,26th week,0,0,12768,8000,1
1361495,6000,6000,6000,36 months,BAT47674,10.65,B,B2,DirecTV,3 years,RENT,57000,Source Verified,n,> pay of high interest cc cards<br>,debt_consolidation,half interest cc card loan,951xx,CA,20.28,1,1,18,,8,0,16728,77.8,24,f,998.75,0,0,0,0,,INDIVIDUAL,,130th week,0,,,,1
42492839,4200,4200,4200,36 months,BAT4694572,10.49,B,B3,Teacher,10+ years,OWN,50000,Not Verified,n,,debt_consolidation,Debt consolidation,303xx,GA,16.97,0,0,,,38,0,3145,48.4,40,f,375.18,0,0,0,0,,INDIVIDUAL,,52th week,0,0,358737,6500,0
21188503,22500,22500,22500,60 months,,15.61,D,D1,Senior Consultant,4 years,MORTGAGE,123000,Source Verified,n,,debt_consolidation,Debt consolidation,190xx,PA,11.51,1,0,1,,11,0,119004,23.5,29,w,4734.92,0,0,0,0,,INDIVIDUAL,,78th week,1,0,958527,162800,0
5474480,8500,8500,8500,36 months,BAT1930365,15.1,C,C2,paint tech rep,< 1 year,RENT,53000,Not Verified,n,,debt_consolidation,debt payoff,060xx,CT,19.09,1,0,10,,7,0,7615,80.2,21,f,1725.49,0,0,0,0,,INDIVIDUAL,,91th week,0,0,30056,9500,1
62694986,31500,31500,31500,36 months,BAT1780517,12.29,C,C1,Operation manager,1 year,RENT,90000,Verified,n,,debt_consolidation,Debt consolidation,300xx,GA,23.81,0,0,,25,8,1,1744,7.7,16,w,1202.39,0,0,0,0,,INDIVIDUAL,,17th week,0,0,46382,22700,0
59389042,2000,2000,2000,36 months,BAT3873588,13.33,C,C3,CNA,5 years,RENT,25000,Not Verified,n,,other,Other,480xx,MI,24.77,0,0,,65,7,2,2321,80,31,w,92.08,0,0,0,0,,INDIVIDUAL,,22th week,0,0,5416,2900,0
28581268,10000,10000,10000,60 months,BAT2003848,11.67,B,B4,Director of Business Development,4 years,MORTGAGE,75000,Source Verified,n,,credit_card,Credit card refinancing,330xx,FL,17.98,1,1,22,,7,0,10652,29.5,19,w,1405.07,0,0,0,0,,INDIVIDUAL,,70th week,0,0,214524,36100,0
10428166,12000,12000,12000,36 months,BAT2575549,7.62,A,A3,Supervisor,10+ years,MORTGAGE,55000,Verified,n,,credit_card,Credit Card Consolidation,605xx,IL,16.42,1,1,22,,16,0,12252,35.9,27,w,1334.35,0,0,0,0,25,INDIVIDUAL,,113th week,0,0,168189,34100,0
32218284,14500,14500,14500,60 months, ,12.49,B,B5,Regional Manager,10+ years,MORTGAGE,141000,Source Verified,n,,debt_consolidation,Debt consolidation,180xx,PA,6.53,0,1,45,,10,0,12431,35.8,30,w,1007.42,0,0,0,0,,INDIVIDUAL,,30th week,0,2659,436371,34700,1
70417571,6000,6000,6000,36 months,BAT2803411,18.99,E,E3,,n/a,RENT,40000,Verified,n,,debt_consolidation,Debt consolidation,928xx,CA,11.06,0,3,,,8,0,2247,19.9,10,f,98.11,0,0,0,0,,INDIVIDUAL,,4th week,0,0,8233,11300,0
22692230,10000,10000,10000,60 months, ,18.24,D,D5,Team Member,4 years,MORTGAGE,35500,Verified,n,,credit_card,Credit card refinancing,316xx,GA,25.49,0,0,,,8,0,5040,67,10,w,2475.26,0,0,0,0,,INDIVIDUAL,,78th week,0,0,103440,7500,0
61616553,35000,35000,34925,36 months,BAT1780517,15.61,D,D1,Public Affairs Advisor,10+ years,MORTGAGE,119050,Source Verified,n,,debt_consolidation,Debt consolidation,871xx,NM,27.72,0,1,,,11,0,72122,79.9,21,f,2144.83,0,0,0,0,,INDIVIDUAL,,22th week,0,0,204575,90300,0
53986332,8000,8000,8000,36 months,BAT3726927,9.99,B,B3,Foundation Executive Director,10+ years,MORTGAGE,90000,Source Verified,n,,debt_consolidation,Debt consolidation,655xx,MO,18.96,0,0,55,,12,0,2248,12.4,34,f,423.37,0,0,0,0,,INDIVIDUAL,,31th week,0,0,178528,18200,0
12618965,15000,15000,15000,36 months,BAT1766061,6.62,A,A2,,n/a,MORTGAGE,35000,Verified,n,> To pay off credit cards balances<br>,credit_card,Credit card refinancing,335xx,FL,18.24,0,1,46,,5,0,14479,51.2,19,f,1355,0,0,0,0,46,INDIVIDUAL,,104th week,0,0,22591,28300,0
17342056,14000,14000,14000,36 months,BAT2136391,12.99,B,B5,second pressman,3 years,MORTGAGE,55000,Source Verified,n,,credit_card,Credit card refinancing,539xx,WI,15.36,0,1,49,,16,0,17328,61.2,21,w,1688.85,0,0,0,0,49,INDIVIDUAL,,57th week,0,131,176281,28300,0
54846203,8025,8025,8025,36 months,BAT3726927,19.19,E,E3,Scheduler Coordinator,1 year,RENT,37000,Source Verified,n,,debt_consolidation,Debt consolidation,303xx,GA,32.73,1,0,17,,8,0,3804,48.2,11,f,480.07,0,0,0,0,,INDIVIDUAL,,17th week,0,0,49895,7900,0
45270627,10000,10000,9975,36 months,BAT4136152,12.69,C,C2,Store Manager,2 years,RENT,41000,Not Verified,n,,credit_card,Credit card refinancing,021xx,MA,10.46,0,0,50,,9,0,14330,88.5,20,f,855.06,0,0,0,0,,INDIVIDUAL,,39th week,0,0,14330,16200,0
64845165,24000,24000,24000,60 months,BAT2252229,12.29,C,C1,project engineer,7 years,RENT,150000,Not Verified,n,,major_purchase,Major purchase,117xx,NY,14.16,2,0,4,,14,0,10754,76.8,25,w,695.64,0,0,0,0,,INDIVIDUAL,,13th week,0,0,63143,14000,0
50740243,24000,24000,24000,60 months, ,9.99,B,B3,Principal,10+ years,OWN,114000,Source Verified,n,,debt_consolidation,Debt consolidation,760xx,TX,23.33,0,0,26,,20,0,25475,57,41,w,1511.6,0,0,0,0,,INDIVIDUAL,,35th week,0,220,207372,44700,0
45821140,10000,10000,10000,60 months, ,18.84,E,E2,Field Service Technician,7 years,RENT,76000,Verified,n,,debt_consolidation,Debt consolidation,601xx,IL,11.27,0,1,,,7,0,11296,86.2,18,f,1484.71,0,0,0,0,,INDIVIDUAL,,44th week,0,0,30865,13100,0
63435361,20400,20400,20400,60 months,BAT4271519,7.89,A,A5,Portfolio Administrator,< 1 year,MORTGAGE,78500,Not Verified,n,,debt_consolidation,Debt consolidation,946xx,CA,23.61,0,0,,,11,0,3286,9.6,27,w,565.72,0,0,0,0,,INDIVIDUAL,,17th week,0,0,243224,34400,0
58943128,2000,2000,2000,36 months,BAT3873588,16.99,D,D3,truck driver,10+ years,MORTGAGE,29000,Not Verified,n,,debt_consolidation,Debt consolidation,303xx,GA,28.77,0,0,,,13,0,9970,56.6,16,f,156.82,0,0,0,0,,INDIVIDUAL,,26th week,0,0,71750,17600,0
15510477,12000,12000,12000,60 months,BAT5489674,16.59,D,D1,vice president,10+ years,MORTGAGE,240000,Source Verified,n,,debt_consolidation,Debt consolidation,631xx,MO,18.02,0,1,,,16,0,232038,84.5,40,f,3072.23,0,0,0,0,,INDIVIDUAL,,91th week,0,0,674222,246200,0
22099891,4000,4000,4000,36 months,,16.29,D,D2,Operater,< 1 year,RENT,85000,Not Verified,n,,car,Car financing,949xx,CA,20.15,0,2,,,16,0,13659,64.1,34,w,487.94,0,0,0,0,,INDIVIDUAL,,43th week,0,0,46089,21300,0
70679438,35000,35000,35000,60 months,BAT1586599,22.99,F,F2,Production Operator,10+ years,OWN,1E+05,Verified,n,,debt_consolidation,Debt consolidation,236xx,VA,21.55,1,1,10,,17,0,23524,49.6,34,w,581.13,0,0,0,0,,INDIVIDUAL,,4th week,0,0,68196,47400,0
15118881,6900,6900,6900,36 months,BAT5489674,9.67,B,B1,Truck Driver,2 years,MORTGAGE,40000,Source Verified,n,,credit_card,Credit card refinancing,480xx,MI,4.35,0,0,75,,6,0,7416,42.9,20,f,824.62,0,0,0,0,75,INDIVIDUAL,,91th week,0,0,111426,17300,0
7926906,3000,3000,3000,36 months,,15.22,C,C3,,n/a,MORTGAGE,52000,Verified,n,> pay off high interest credit accounts<br>,debt_consolidation,Debt consolidation,983xx,WA,19.38,0,1,,105,11,1,3777,37.4,23,f,340.85,0,0,0,0,,INDIVIDUAL,,43th week,0,0,226548,10100,1
12517047,12000,12000,12000,60 months,,15.61,C,C4,EHS Environmental Manager,10+ years,OWN,120000,Verified,n,,debt_consolidation,Debt consolidation,252xx,WV,18.39,0,0,,,13,0,22509,93,33,f,3219.06,0,0,0,0,,INDIVIDUAL,,104th week,0,0,276763,24200,0
352688,4000,4000,0,36 months,BAT3537993,12.61,D,D1,Wells Fargo Bank,1 year,RENT,22200,Verified,n,"I am requesting a loan because my fiance and I are trying to get a house, however with his credit we are having a hard time. Any help is greatly appreciated and we are very thankful! Thanks",debt_consolidation,Rudy and Trantte,871xx,NM,23.02,0,6,,,7,0,2740,21.1,12,f,644.84,0,0,0,0,,INDIVIDUAL,,87th week,0,,,,1
42273790,24000,24000,24000,60 months,,8.67,B,B1,President,3 years,MORTGAGE,245000,Source Verified,n,,debt_consolidation,Debt consolidation,286xx,NC,10.1,0,1,,,16,0,55679,63.6,50,w,1753.93,0,0,0,0,,INDIVIDUAL,,48th week,0,0,630539,87500,0
67039453,15000,15000,15000,60 months,BAT2252229,18.55,E,E2,Probation & Parole Offcier,10+ years,OWN,42000,Source Verified,n,,debt_consolidation,Debt consolidation,233xx,VA,36.34,0,0,,104,18,1,20967,69.9,29,w,445.92,0,0,0,0,,INDIVIDUAL,,13th week,0,0,200325,30000,0
811548,5000,5000,5000,60 months, ,15.57,D,D5,Dr. Kent Sieboldt,2 years,RENT,19760,Source Verified,n,,debt_consolidation,Debt Free,335xx,FL,12.15,0,0,,,8,0,2479,41.3,11,f,2221.89,0,0,0,0,,INDIVIDUAL,,252th week,0,,,,1
63673167,10000,10000,10000,36 months,BAT4271519,11.53,B,B5,driver,10+ years,RENT,39000,Verified,n,,credit_card,Credit card refinancing,973xx,OR,21.84,0,0,,,13,0,17518,53.1,24,f,268.68,0,0,0,0,,INDIVIDUAL,,13th week,0,0,22281,33000,0
25756229,20000,20000,20000,36 months,,7.69,A,A4,Controller and Property Manager,10+ years,OWN,110000,Source Verified,n,,credit_card,Credit card refinancing,871xx,NM,15.65,0,0,,16,13,1,42333,41.6,26,w,1732.64,0,0,0,0,,INDIVIDUAL,,74th week,0,0,263654,73900,0
1436025,5600,5600,5600,36 months,BAT1327206,7.62,A,A3,PHI Air Medical,8 years,RENT,47000,Not Verified,n,,debt_consolidation,Debt Consolidation Loan,850xx,AZ,20.71,0,0,,,7,0,9394,60.6,15,f,391,0,0,0,0,,INDIVIDUAL,,57th week,0,,,,1
11973454,35000,35000,35000,36 months,BAT1766061,15.61,C,C4,Parole Agent 1,10+ years,MORTGAGE,135024,Verified,n,,debt_consolidation,Debt Consolidation,920xx,CA,13.05,1,0,17,,17,0,24972,77.3,46,w,7759.25,0,0,0,0,17,INDIVIDUAL,,104th week,0,0,542565,32300,0
55136086,10500,10500,10500,36 months,BAT3726927,11.53,B,B5,Mass Tort Department Supervisor,7 years,RENT,57500,Source Verified,n,,debt_consolidation,Debt consolidation,330xx,FL,10.25,0,2,,,5,0,4875,60.2,7,f,649.14,0,0,0,0,,INDIVIDUAL,,31th week,0,0,10382,8100,0
1872166,20000,20000,20000,36 months,BAT1761981,14.33,C,C1,"Gilead Sciences, Inc.",6 years,RENT,130000,Source Verified,n,"> This is a loan to consolidate credit debt.  Currently the credit cards are at 15.24% and 17.24%.  This will consolidate the debt into one payment each month, allowing me to focus funds towards paying debt off faster as well as saving money over time.  My loan re-payment history is excellent.<br>",credit_card,Pay Off American Express,904xx,CA,11.61,0,0,,,13,0,44248,67.6,34,f,1159.95,0,0,0,0,,INDIVIDUAL,,26th week,0,0,59606,65500,1
41279488,8575,8575,8575,36 months,BAT4694572,18.54,E,E1,Developmental Specialist,2 years,RENT,43000,Verified,n,,credit_card,Credit card refinancing,890xx,NV,26.35,0,1,,,23,0,12163,43.8,34,f,1436.24,0,0,0,0,,INDIVIDUAL,,52th week,0,0,94167,27800,0
1361725,10000,10000,10000,36 months, ,6.62,A,A2,the pool store,10+ years,RENT,22000,Not Verified,n,> pay off some unexpected medical bills.<br>,medical,Medical,301xx,GA,19.15,0,0,,,5,0,19018,27.7,10,f,1052.17,0,0,0,0,,INDIVIDUAL,,157th week,0,,,,1
44757279,24125,24125,24125,60 months,BAT4136152,19.52,E,E3,Stock Handler,6 years,RENT,55000,Source Verified,n,,debt_consolidation,Debt consolidation,104xx,NY,24.07,0,1,66,,17,0,5352,59.5,41,w,3714.42,0,0,0,1,76,INDIVIDUAL,,44th week,0,59,62585,9000,0
67780050,20800,20800,20800,36 months,,12.29,C,C1,Production Manager,4 years,RENT,190000,Not Verified,n,,debt_consolidation,Debt consolidation,945xx,CA,15.35,0,0,55,,11,0,20232,74.9,18,w,392.73,0,0,0,0,74,INDIVIDUAL,,13th week,0,490,100887,27000,0
1187564,14500,14500,14500,60 months,BAT2015867,17.27,D,D3,Central National Bank,10+ years,OWN,27600,Verified,n,,credit_card,credit card refinance,749xx,OK,16.26,0,0,,,6,0,13346,79.9,19,f,6547.43,0,0,0,0,,INDIVIDUAL,,187th week,0,,,,1
67528058,5000,5000,5000,36 months,,12.29,C,C1,Data control clerk three,9 years,RENT,37530,Verified,n,,debt_consolidation,Debt consolidation,033xx,NH,18.23,0,0,40,67,10,2,6987,55.9,18,f,94.4,0,0,0,0,,INDIVIDUAL,,9th week,0,0,20000,12500,0
24645147,5000,5000,5000,36 months,BAT3193689,10.99,B,B3,Air export manager,3 years,MORTGAGE,72500,Verified,n,,credit_card,Credit card refinancing,902xx,CA,1.72,0,2,43,16,10,2,3125,29.2,43,w,624.69,0,0,0,0,43,INDIVIDUAL,,74th week,0,0,3125,100700,0
23024177,12000,12000,12000,36 months,BAT3193689,17.57,D,D4,Director of IT,2 years,OWN,98000,Verified,n,,debt_consolidation,Debt consolidation,330xx,FL,21.26,0,4,73,61,21,1,8780,34.2,38,f,1098.58,0,0,0,0,73,INDIVIDUAL,,26th week,0,0,53331,25700,1
35142644,10000,10000,10000,36 months,BAT2558388,7.49,A,A4,School Psychologist,10+ years,MORTGAGE,58000,Source Verified,n,,credit_card,Credit card refinancing,145xx,NY,11.84,0,0,,,8,0,14220,98.1,23,w,724.88,0,0,0,0,,INDIVIDUAL,,61th week,0,0,135469,14500,0
1692208,24925,24925,24925,60 months, ,20.49,E,E1,Penn Virginia Oil and Gas Corporation,2 years,MORTGAGE,63450,Verified,n,,debt_consolidation,Consolidate,158xx,PA,28.5,0,1,,,20,0,7474,66.7,37,f,8911.65,0,0,0,0,,INDIVIDUAL,,104th week,0,,,,1
19345664,12650,12650,12650,36 months,BAT2136391,8.39,A,A5,Nurse Anesthetist,1 year,RENT,118500,Not Verified,n,,debt_consolidation,Debt consolidation,274xx,NC,14.04,0,0,,,10,0,9542,66.7,17,w,1294.41,0,0,0,0,,INDIVIDUAL,,83th week,0,0,81705,14300,0
12509043,18400,18400,18400,36 months,BAT1766061,7.9,A,A4,Business Banker,8 years,MORTGAGE,70000,Not Verified,n,,credit_card,Credit card refinancing,461xx,IN,15.82,1,0,11,,7,0,17291,70.6,25,w,2039.87,0,0,0,0,,INDIVIDUAL,,104th week,0,0,209268,24500,0
61029989,12000,12000,12000,36 months, ,9.99,B,B3,Project Coordinator,< 1 year,MORTGAGE,67000,Verified,n,,debt_consolidation,Debt consolidation,142xx,NY,20.6,1,0,11,,15,0,8539,26.6,28,w,462.07,0,0,0,0,11,INDIVIDUAL,,22th week,0,0,184983,32100,0
43388354,25000,25000,25000,60 months,BAT5924421,15.99,D,D2,Realtor,3 years,MORTGAGE,121000,Source Verified,n,,home_improvement,Home improvement,797xx,TX,13.26,0,0,39,,9,0,11759,46.1,23,f,3432.58,0,0,0,0,65,INDIVIDUAL,,48th week,0,271,81409,25500,0
35855057,5600,5600,5600,36 months,,11.67,B,B4,Dental assistant,< 1 year,RENT,42000,Not Verified,n,,debt_consolidation,Debt consolidation,622xx,IL,25,2,2,15,,5,0,15130,90.1,22,w,404.56,0,0,0,0,15,INDIVIDUAL,,35th week,0,0,23391,76800,1
6426787,6000,6000,6000,36 months,BAT4808022,18.75,D,D3,QUALITY COOL & HEAT,3 years,RENT,75000,Source Verified,n,,credit_card,REFINANCE,103xx,NY,10.53,0,2,,,7,0,6640,30,7,f,1840.35,0,0,0,0,,INDIVIDUAL,,135th week,0,180,20160,22100,0
62735408,10500,10500,10500,36 months, ,7.89,A,A5,tech,10+ years,OWN,70000,Source Verified,n,,home_improvement,Home improvement,882xx,NM,23.98,0,0,,,8,0,15617,36.3,13,w,256.67,0,0,0,0,,INDIVIDUAL,,17th week,0,0,30020,43000,0
70409023,3500,3500,3500,36 months,BAT1586599,9.99,B,B3,Teacher,10+ years,MORTGAGE,65000,Not Verified,n,,home_improvement,Home improvement,957xx,CA,7.31,0,1,,45,8,1,4110,59,19,w,24.28,0,0,0,0,41,INDIVIDUAL,,4th week,0,0,430687,6950,0
31146398,16875,16875,16875,60 months,BAT2078974,24.5,F,F3,Dist Lead,10+ years,MORTGAGE,50000,Source Verified,n,,debt_consolidation,Debt consolidation,967xx,HI,20.91,0,0,,52,11,1,8212,70.2,36,f,1714.21,0,0,0,0,,INDIVIDUAL,,22th week,0,0,23646,11700,1
31196014,8000,8000,8000,36 months,BAT2078974,11.67,B,B4,Account Technician,7 years,RENT,43000,Source Verified,n,,credit_card,Credit card refinancing,142xx,NY,23.67,0,1,53,58,25,1,10763,36.4,53,f,321.37,0,0,0,0,53,INDIVIDUAL,,18th week,0,0,40613,29600,1
42242934,8000,8000,8000,36 months, ,12.39,C,C1,General Plant Manager,4 years,OWN,35000,Not Verified,n,,credit_card,Credit card refinancing,951xx,CA,9.02,0,0,,,7,0,6379,93.8,8,w,855.46,0,0,0,0,,INDIVIDUAL,,52th week,0,0,13024,6800,0
56428075,5600,5600,5600,36 months,BAT3873588,8.18,B,B1,Driver DOT,10+ years,OWN,49100,Verified,n,,debt_consolidation,Debt consolidation,065xx,CT,4.51,0,0,34,,6,0,2942,73.5,20,f,212.28,0,0,0,0,34,INDIVIDUAL,,26th week,0,14795,204668,4000,0
656829,8000,8000,8000,36 months, ,14.22,C,C5,"West Coast Arborists, Inc.",9 years,RENT,64000,Not Verified,n,"> My family is building a home on property that is already owned.  In the next 3 months, it will be completed and we will be rent free.  My debt is my first priority!<br/>",major_purchase,"building a home, will be rent free",937xx,CA,6.96,0,0,70,86,9,1,12860,65.6,18,f,1869.6,0,0,0,0,,INDIVIDUAL,,161th week,0,,,,1
70640361,9600,9600,9600,36 months,BAT2803411,9.76,B,B3,Scheduler,10+ years,RENT,52000,Source Verified,n,,credit_card,Credit card refinancing,280xx,NC,21.37,0,1,75,,7,0,5181,52.3,8,w,67.67,0,0,0,0,75,INDIVIDUAL,,4th week,0,0,16398,9900,0
2827562,28000,28000,28000,36 months,BAT5811547,14.33,C,C1,Douglas County,10+ years,MORTGAGE,70000,Verified,n,> I am wanting to consoloidate all my bills and have one monthly payment.<br>,debt_consolidation,Debt consolidation,801xx,CO,5.64,1,1,12,,7,0,24755,42.2,30,f,334.53,0,0,0,0,,INDIVIDUAL,,4th week,0,0,136966,58600,1
51290650,5000,5000,5000,36 months,BAT1184694,8.18,B,B1,Sales Associate,< 1 year,MORTGAGE,19000,Not Verified,n,,debt_consolidation,Debt consolidation,967xx,HI,14.34,0,0,,,7,0,8666,52.2,16,w,247.73,0,0,0,0,,INDIVIDUAL,,35th week,0,0,102783,16600,0
68620566,15000,15000,15000,60 months,BAT1586599,13.67,C,C4,Office Consultant,7 years,RENT,40000,Source Verified,n,,debt_consolidation,Debt consolidation,940xx,CA,20.35,2,1,10,70,11,1,29957,36.7,22,w,316.97,0,0,0,0,,INDIVIDUAL,,9th week,0,0,29957,104300,0
60274448,15000,15000,15000,60 months,BAT1780517,13.99,C,C4,road worker,10+ years,MORTGAGE,52000,Verified,n,,debt_consolidation,Debt consolidation,960xx,CA,7.55,0,0,,,12,0,14175,67.2,23,w,506.85,0,0,0,0,,INDIVIDUAL,,13th week,0,0,159206,21100,0
1773417,7200,7200,7200,36 months, ,12.12,B,B3,richies diner,10+ years,RENT,50000,Not Verified,n,,credit_card,refinance,925xx,CA,29.38,0,0,40,,12,0,5165,63.8,35,f,1422.74,0,0,0,0,40,INDIVIDUAL,,156th week,0,0,75237,8100,1
5464204,4000,4000,4000,36 months, ,17.27,C,C5,Huffmaster,1 year,RENT,40000,Source Verified,n,,debt_consolidation,Debt consolidation,483xx,MI,16.44,0,0,26,71,7,2,7376,67.7,12,f,1133.66,0,0,0,0,,INDIVIDUAL,,144th week,0,0,14812,10900,0
19315768,22750,22750,22750,36 months, ,6.03,A,A1,Partner,4 years,RENT,4E+05,Source Verified,n,,credit_card,Credit card refinancing,100xx,NY,13.99,0,0,,,11,0,119903,29.9,19,w,1660.88,0,0,0,0,,INDIVIDUAL,,83th week,0,0,142142,201500,0
57954243,17000,17000,17000,60 months,BAT3873588,9.17,B,B2,Teacher,8 years,RENT,50000,Not Verified,n,,credit_card,Credit card refinancing,673xx,KS,29.33,0,0,27,,9,0,12752,53.1,38,w,736.15,0,0,0,0,,INDIVIDUAL,,26th week,0,0,111493,24000,0
54656215,15000,15000,15000,36 months,BAT3726927,5.32,A,A1,BMEU Tech,10+ years,MORTGAGE,65000,Source Verified,n,,debt_consolidation,Debt consolidation,430xx,OH,23.32,0,0,,,13,0,41583,81.5,24,w,432.08,0,0,0,0,,INDIVIDUAL,,31th week,0,0,156869,51000,0
